tabla_origen,datos_raw,motivo_rechazo,fecha_deteccion
Ventas,VentaID=6992 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=6998 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=6999 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7005 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7006 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7012 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7013 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7019 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7020 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7026 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7027 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7033 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7034 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7040 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7041 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7047 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7048 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7054 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7055 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7061 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7062 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7068 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7069 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7075 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7076 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7082 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7083 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7089 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7090 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7096 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7097 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7103 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7104 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7110 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7111 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7117 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7118 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7124 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7125 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7131 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7132 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7138 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7139 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7145 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7146 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7152 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7153 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7159 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7160 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7166 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7167 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7173 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7174 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7180 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7181 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7187 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7188 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7194 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7195 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7201 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7202 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7208 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7209 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7215 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7216 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7222 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7223 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7229 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7230 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7236 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7237 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7243 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7244 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7250 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7251 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7257 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7258 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7264 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7265 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7271 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7272 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7278 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7279 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7285 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7286 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7292 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7293 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7299 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7300 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7306 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7307 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7313 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7314 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7320 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7321 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7327 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7328 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7334 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7335 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7341 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7342 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7348 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7349 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7355 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7356 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7362 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7363 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7369 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7370 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7376 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7377 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7383 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7384 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7390 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7391 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7397 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7398 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7404 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7405 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7411 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7412 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7418 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7419 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7425 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7426 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7432 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7433 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7439 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7440 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7446 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7447 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7453 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7454 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7460 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7461 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7467 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7468 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7474 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7475 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7481 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7482 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7488 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7489 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7495 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7496 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7502 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7503 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7509 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7510 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7516 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7517 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7523 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7524 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7530 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7531 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7537 ProductoID=6,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
Ventas,VentaID=7538 ProductoID=7,Producto fuera de alcance (categoría no moda) o inexistente,2026-08-11
